<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2011.08.29	16:00:00	54917	54995	54848	54861	85148	1216196170	0
2011.08.30	10:00:00	54861	54862	54578	54804	52934	530322363	0
2011.08.30	11:00:00	54587	55007	54425	54979	63299	675866754	0
2011.08.30	12:00:00	54969	55548	54969	55402	51851	625184048	0
2011.08.30	13:00:00	55419	55424	55169	55184	39760	354776125	0
2011.08.30	14:00:00	55191	55402	55105	55371	37213	371653346	0
2011.08.30	15:00:00	55392	55639	55317	55560	58733	602727058	0
2011.08.30	16:00:00	55549	55768	55385	55385	66767	977937317	0
2011.08.31	10:00:00	55399	56281	55399	56281	67109	734269001	0
2011.08.31	11:00:00	56385	56406	55997	56002	64826	757473174	0
2011.08.31	12:00:00	56007	56118	55890	55949	57445	660370630	0
2011.08.31	13:00:00	55943	56289	55943	56289	54953	436415422	0
2011.08.31	14:00:00	56286	56296	56105	56158	46471	399832082	0
2011.08.31	15:00:00	56165	56171	55787	55910	66315	699899703	0
2011.08.31	16:00:00	55886	56495	55845	56495	88085	1882036175	0
2011.09.01	10:00:00	56498	58186	56498	57895	97500	1750291448	0
2011.09.01	11:00:00	58193	58589	58073	58114	111038	1343902732	0
2011.09.01	12:00:00	58100	58281	58058	58240	77234	713780585	0
2011.09.01	13:00:00	58218	58387	58164	58314	74084	823295489	0
2011.09.01	14:00:00	58304	58473	58172	58195	79047	673630817	0
2011.09.01	15:00:00	58200	58473	58149	58403	106432	973685171	0
2011.09.01	16:00:00	58403	58441	58118	58118	118250	1583047222	0
2011.09.02	10:00:00	58114	58114	57004	57162	68327	722553944	0
2011.09.02	11:00:00	57192	57341	57116	57155	60959	561918696	0
2011.09.02	12:00:00	57170	57179	57035	57093	54603	561220540	0
2011.09.02	13:00:00	57117	57223	57067	57198	41831	371406806	0
2011.09.02	14:00:00	57210	57210	56610	56633	68652	610812291	0
2011.09.02	15:00:00	56621	56696	56332	56498	86521	785758253	0
2011.09.02	16:00:00	56518	56617	56302	56532	89848	2136272623	0
2011.09.05	10:00:00	56521	56521	55038	55105	42664	513811794	0
2011.09.05	11:00:00	55104	55154	54818	55126	43653	417936577	0
2011.09.05	12:00:00	55161	55219	55002	55200	36881	327454303	0
2011.09.05	13:00:00	55200	55247	55088	55151	26252	172353907	0
2011.09.05	14:00:00	55154	55171	55014	55092	27477	200663587	0
2011.09.05	15:00:00	55065	55102	54923	55070	36106	296290423	0
2011.09.05	16:00:00	55070	55138	54987	54998	52381	750360636	0
2011.09.06	10:00:00	54998	55330	54121	55238	79921	836853063	0
2011.09.06	11:00:00	55441	55732	55058	55430	80983	966066038	0
2011.09.06	12:00:00	55461	55989	55461	55913	63878	599988506	0
2011.09.06	13:00:00	55929	56100	55760	55810	44925	365714891	0
2011.09.06	14:00:00	55820	55979	55760	55885	46664	474178911	0
2011.09.06	15:00:00	55911	56285	55838	56285	61288	683463005	0
2011.09.06	16:00:00	56286	56676	56132	56607	65178	1179305343	0
2011.09.08	10:00:00	56609	58052	56609	57873	86974	1076783248	0
2011.09.08	11:00:00	57791	58242	57746	58001	75544	863894075	0
2011.09.08	12:00:00	58022	58035	57657	57712	56522	496882804	0
2011.09.08	13:00:00	57681	57915	57677	57890	45584	397512050	0
2011.09.08	14:00:00	57881	57923	57408	57522	62757	500078841	0
2011.09.08	15:00:00	57501	57760	57479	57690	65739	659384755	0
2011.09.08	16:00:00	57692	57884	57376	57624	75072	1041220757	0
2011.09.09	10:00:00	57614	57614	56262	56321	66549	721571995	0
2011.09.09	11:00:00	56319	56727	56250	56613	60723	556390055	0
2011.09.09	12:00:00	56644	56690	55727	55836	75901	709508182	0
2011.09.09	13:00:00	55779	56090	55605	56054	51127	399490085	0
2011.09.09	14:00:00	56035	56039	55864	55893	40925	341239178	0
2011.09.09	15:00:00	55902	56045	55552	55609	57762	514439386	0
2011.09.09	16:00:00	55596	55857	55528	55778	64174	1113676645	0
2011.09.12	10:00:00	55773	55773	54592	55385	63201	713201887	0
2011.09.12	11:00:00	55395	55397	54738	54738	61294	565069573	0
2011.09.12	12:00:00	54687	55210	54637	55005	46099	420176629	0
2011.09.12	13:00:00	54970	54996	54770	54827	34766	288007318	0
2011.09.12	14:00:00	54814	54887	54428	54551	60941	469842914	0
2011.09.12	15:00:00	54547	54941	54310	54888	67093	604759829	0
2011.09.12	16:00:00	54920	55792	54704	55685	83644	1142252772	0
2011.09.13	10:00:00	55690	56336	55166	55733	62088	678826345	0
2011.09.13	11:00:00	55726	55888	55333	55431	59542	543196197	0
2011.09.13	12:00:00	55424	55587	55352	55487	38767	414129735	0
2011.09.13	13:00:00	55422	55622	55403	55586	38525	314442694	0
2011.09.13	14:00:00	55606	55825	55542	55718	47396	382200955	0
2011.09.13	15:00:00	55714	55873	55578	55667	58199	576866829	0
2011.09.13	16:00:00	55667	55676	55385	55544	79387	1105250141	0
2011.09.14	10:00:00	55544	56110	55544	55643	49685	668790139	0
2011.09.14	11:00:00	55650	55653	55090	55290	80531	800464469	0
2011.09.14	12:00:00	55264	55579	55251	55498	44662	437418717	0
2011.09.14	13:00:00	55518	55836	55505	55806	46516	484576058	0
2011.09.14	14:00:00	55806	56276	55806	56139	70048	654815873	0
2011.09.14	15:00:00	56119	56683	56119	56564	89033	836369798	0
2011.09.14	16:00:00	56580	56776	56286	56286	81209	1135471890	0
2011.09.15	10:00:00	56287	57161	56287	56930	45571	577451036	0
2011.09.15	11:00:00	56926	57122	56196	56261	77129	736907186	0
2011.09.15	12:00:00	56263	56559	56213	56435	39916	377101117	0
2011.09.15	13:00:00	56449	56494	56362	56378	39028	309795482	0
2011.09.15	14:00:00	56390	56453	56205	56289	54483	471712133	0
2011.09.15	15:00:00	56303	56688	56303	56668	53999	559766794	0
2011.09.15	16:00:00	56665	56689	56381	56381	65817	1015501121	0
2011.09.16	10:00:00	56381	57001	56349	56767	42778	558679723	0
2011.09.16	11:00:00	56787	56819	56257	56327	42652	488479736	0
2011.09.16	12:00:00	56400	56614	56393	56537	34231	371380460	0
2011.09.16	13:00:00	56544	56669	56483	56622	28079	232566606	0
2011.09.16	14:00:00	56614	56744	56587	56647	34355	265877641	0
2011.09.16	15:00:00	56639	56949	56639	56915	48448	522540163	0
2011.09.16	16:00:00	56914	57210	56874	57210	78712	1388078665	0
2011.09.19	10:00:00	57208	57208	56060	56334	51826	708682508	0
2011.09.19	11:00:00	56345	56484	56312	56330	52362	600275066	0
2011.09.19	12:00:00	56351	56874	56322	56802	58952	851490268	0
2011.09.19	13:00:00	56788	57082	56769	56803	56081	581216583	0
2011.09.19	14:00:00	56785	57056	56770	56960	48505	459116427	0
2011.09.19	15:00:00	56959	57139	56908	56984	59100	671113643	0
2011.09.19	16:00:00	57002	57148	56879	57103	62175	987149040	0
2011.09.20	10:00:00	57105	57218	56679	56945	70120	727514115	0
2011.09.20	11:00:00	56941	57347	56743	57312	61344	645598399	0
2011.09.20	12:00:00	57325	57620	57325	57488	50415	694881721	0
2011.09.20	13:00:00	57483	57542	57383	57499	43174	413179772	0
2011.09.20	14:00:00	57507	57574	57359	57365	45989	448108146	0
2011.09.20	15:00:00	57345	57525	56965	57029	70296	705905394	0
2011.09.20	16:00:00	57024	57120	56379	56379	110633	1331371804	0
2011.09.21	10:00:00	56381	57091	56381	57046	64900	789358176	0
2011.09.21	11:00:00	57121	57121	56798	56863	72564	796437144	0
2011.09.21	12:00:00	56907	57393	56902	57302	65143	612299869	0
2011.09.21	13:00:00	57301	57320	57114	57179	43622	409460388	0
2011.09.21	14:00:00	57203	57513	57108	57408	62844	552623016	0
2011.09.21	15:00:00	57387	57600	56687	56880	91253	902567341	0
2011.09.21	16:00:00	56814	57074	55915	55982	95570	1352945550	0
2011.09.22	10:00:00	55981	55981	53842	53842	100162	1193120662	0
2011.09.22	11:00:00	53949	54541	53901	53985	93122	918645295	0
2011.09.22	12:00:00	53987	54072	53615	53615	69911	571795425	0
2011.09.22	13:00:00	53642	53660	53309	53393	72876	591071106	0
2011.09.22	14:00:00	53410	53410	52706	53020	90131	800393486	0
2011.09.22	15:00:00	53053	53443	52832	53156	100420	903462174	0
2011.09.22	16:00:00	53137	53314	52821	53280	107505	1581424076	0
2011.09.23	10:00:00	53273	53618	52754	53515	75238	912501841	0
2011.09.23	11:00:00	53520	53599	52986	53498	75180	800102703	0
2011.09.23	12:00:00	53433	53855	53336	53452	68498	592688531	0
2011.09.23	13:00:00	53380	53472	52987	53019	74315	472172785	0
2011.09.23	14:00:00	53034	53253	52847	53232	71047	494983522	0
2011.09.23	15:00:00	53238	53245	52928	52984	71286	554856597	0
2011.09.23	16:00:00	53026	53393	53004	53230	84417	1212809912	0
2011.09.26	10:00:00	53243	53831	52821	52822	65116	648011111	0
2011.09.26	11:00:00	52732	53049	52399	52958	70145	630875055	0
2011.09.26	12:00:00	52986	53270	52896	53270	45298	403509561	0
2011.09.26	13:00:00	53264	53264	53008	53099	42053	302997927	0
2011.09.26	14:00:00	53089	53219	52900	53189	50368	394788928	0
2011.09.26	15:00:00	53220	53633	53194	53612	75558	605219679	0
2011.09.26	16:00:00	53643	53873	53543	53748	82707	1042066914	0
2011.09.27	10:00:00	53751	54796	53751	54702	67547	905322064	0
2011.09.27	11:00:00	54722	54992	54382	54981	72904	671271012	0
2011.09.27	12:00:00	54980	54985	54778	54826	55250	524811072	0
2011.09.27	13:00:00	54839	54899	54673	54716	40037	346897278	0
2011.09.27	14:00:00	54717	54894	54695	54822	47527	382233283	0
2011.09.27	15:00:00	54814	54919	54520	54561	53594	448429551	0
2011.09.27	16:00:00	54556	54556	53912	53920	88411	1098593579	0
2011.09.28	10:00:00	53921	54796	53921	54692	54420	656546493	0
2011.09.28	11:00:00	54681	54681	54179	54332	52703	629842304	0
2011.09.28	12:00:00	54303	54456	54179	54328	38664	394577176	0
2011.09.28	13:00:00	54339	54339	54030	54169	34403	319239935	0
2011.09.28	14:00:00	54171	54171	53476	53531	54763	498030688	0
2011.09.28	15:00:00	53527	53734	53495	53676	49349	436206866	0
2011.09.28	16:00:00	53586	53817	53258	53270	87118	1165692412	0
2011.09.29	10:00:00	53276	54207	53276	53968	48677	583934359	0
2011.09.29	11:00:00	54034	54106	53445	53618	57917	560511147	0
2011.09.29	12:00:00	53644	53711	53355	53505	45898	435197870	0
2011.09.29	13:00:00	53557	53628	53358	53476	41874	339771126	0
2011.09.29	14:00:00	53481	53599	52926	53218	56731	493296629	0
2011.09.29	15:00:00	53239	53239	52849	53060	71777	627693306	0
2011.09.29	16:00:00	53085	53385	52854	53385	82243	1104130444	0
2011.09.30	10:00:00	53385	53385	52577	52679	61908	672020399	0
2011.09.30	11:00:00	52645	52992	52644	52644	53734	510222631	0
2011.09.30	12:00:00	52652	52865	52652	52710	47921	412983501	0
2011.09.30	13:00:00	52685	52751	52400	52400	50718	396401581	0
2011.09.30	14:00:00	52395	52565	52366	52465	57230	474353377	0
2011.09.30	15:00:00	52474	52490	51897	52000	87960	833026551	0
2011.09.30	16:00:00	52003	52331	51967	52324	112540	1756209811	0
2011.10.03	10:00:00	52319	52319	51399	51475	69367	665679498	0
2011.10.03	11:00:00	51713	51929	51120	51346	87324	755423840	0
2011.10.03	12:00:00	51319	52082	51272	52070	71412	595600831	0
2011.10.03	13:00:00	52166	52166	51365	51406	58748	466368155	0
2011.10.03	14:00:00	51396	51522	51191	51461	69243	559709776	0
2011.10.03	15:00:00	51535	51693	51061	51200	85321	728309781	0
2011.10.03	16:00:00	51207	51318	50792	50792	96775	1322321632	0
2011.10.04	10:00:00	50790	50790	49513	49634	90143	1159154283	0
2011.10.04	11:00:00	49733	50311	49595	50175	115773	1128326618	0
2011.10.04	12:00:00	50198	50494	49940	50109	84792	699209266	0
2011.10.04	13:00:00	50159	50370	50116	50205	60411	480933845	0
2011.10.04	14:00:00	50227	50251	49647	49703	90974	620888932	0
2011.10.04	15:00:00	49751	49844	49492	49553	86740	700288984	0
2011.10.04	16:00:00	49599	50686	49433	50686	106689	1586974030	0
2011.10.05	10:00:00	50683	51038	50334	50490	70849	760308803	0
2011.10.05	11:00:00	50466	50945	50256	50614	72651	635184286	0
2011.10.05	12:00:00	50598	50637	50362	50551	59976	465690715	0
2011.10.05	13:00:00	50582	50597	50209	50293	43816	332549150	0
2011.10.05	14:00:00	50298	50464	50261	50445	61925	362141150	0
2011.10.05	15:00:00	50490	50625	50427	50537	66095	555982563	0
2011.10.05	16:00:00	50517	51199	50460	51014	107310	1486954926	0
2011.10.06	10:00:00	51016	52143	51016	51869	71313	904371125	0
2011.10.06	11:00:00	51800	52295	51769	52138	70910	715020391	0
2011.10.06	12:00:00	52147	52729	52147	52535	69651	674952447	0
2011.10.06	13:00:00	52527	52590	52354	52401	53180	456935123	0
2011.10.06	14:00:00	52409	52470	52093	52432	57695	548076473	0
2011.10.06	15:00:00	52500	52538	52277	52412	65758	537781469	0
2011.10.06	16:00:00	52413	52416	52251	52290	82077	1250643939	0
2011.10.07	10:00:00	52290	52891	52290	52580	72259	753609869	0
2011.10.07	11:00:00	52596	52839	52327	52498	68223	677063060	0
2011.10.07	12:00:00	52457	52476	52111	52215	55723	449998658	0
2011.10.07	13:00:00	52209	52216	51312	51352	81577	551639584	0
2011.10.07	14:00:00	51297	51408	50902	51302	73249	547218252	0
2011.10.07	15:00:00	51326	51531	51187	51295	62768	420579831	0
2011.10.07	16:00:00	51269	51649	51135	51244	84042	1001330461	0
2011.10.10	10:00:00	51244	52258	51244	52201	40845	417345312	0
2011.10.10	11:00:00	52208	52490	52200	52387	70342	626881790	0
2011.10.10	12:00:00	52350	52761	52350	52729	59906	525181328	0
2011.10.10	13:00:00	52752	52987	52698	52984	56323	433323809	0
2011.10.10	14:00:00	52994	53066	52845	52921	46078	386774528	0
2011.10.10	15:00:00	52929	52992	52832	52923	51645	454065327	0
2011.10.10	16:00:00	52910	53294	52755	53273	80918	1170523557	0
2011.10.11	10:00:00	53271	53438	52820	53306	57203	677880165	0
2011.10.11	11:00:00	53241	53616	53049	53616	66538	677084681	0
2011.10.11	12:00:00	53649	53930	53541	53916	74627	735609461	0
2011.10.11	13:00:00	53901	54113	53587	53713	58005	531558096	0
2011.10.11	14:00:00	53744	53892	53606	53892	61230	576494139	0
2011.10.11	15:00:00	53923	53923	53474	53598	73556	636038094	0
2011.10.11	16:00:00	53653	53911	53651	53838	90750	1236425517	0
2011.10.13	10:00:00	53836	54604	53549	53687	88603	1040332662	0
2011.10.13	11:00:00	53649	53819	53308	53308	75236	692381435	0
2011.10.13	12:00:00	53343	53722	53319	53624	61889	537848028	0
2011.10.13	13:00:00	53643	53722	53575	53700	46160	445489068	0
2011.10.13	14:00:00	53707	54400	53669	54194	146842	1012235235	0
2011.10.13	15:00:00	54190	54544	54159	54522	147641	1117557027	0
2011.10.13	16:00:00	54471	54751	54423	54601	154806	1737459473	0
2011.10.14	10:00:00	54603	54971	54603	54662	58133	687159519	0
2011.10.14	11:00:00	54643	54727	54449	54647	56095	665330772	0
2011.10.14	12:00:00	54653	54657	54447	54483	40470	405745981	0
2011.10.14	13:00:00	54486	54768	54486	54683	41605	442393705	0
2011.10.14	14:00:00	54678	54875	54669	54842	43190	440340338	0
2011.10.14	15:00:00	54843	54968	54691	54968	49768	500516829	0
2011.10.14	16:00:00	54969	55179	54878	55030	65537	1407588074	0
2011.10.17	11:00:00	55021	55021	54115	54175	58124	713480045	0
2011.10.17	12:00:00	54168	54174	53841	53932	49838	641691278	0
2011.10.17	13:00:00	53923	54043	53804	53804	38031	415270591	0
2011.10.17	14:00:00	53791	53809	53538	53564	41560	443774098	0
2011.10.17	15:00:00	53565	53864	53536	53778	36725	384116701	0
2011.10.17	16:00:00	53769	53865	53599	53865	51787	545801194	0
2011.10.17	17:00:00	53855	53988	53739	53911	71440	1199601650	0
2011.10.18	11:00:00	53915	54059	53261	53373	52616	734026003	0
2011.10.18	12:00:00	53306	53821	53188	53625	62151	646088931	0
2011.10.18	13:00:00	53625	53866	53492	53798	36564	383422812	0
2011.10.18	14:00:00	53829	54485	53813	54403	63725	543663718	0
2011.10.18	15:00:00	54393	54639	54206	54586	57390	641494563	0
2011.10.18	16:00:00	54606	54746	54497	54605	54733	507832978	0
2011.10.18	17:00:00	54654	55225	54650	55032	104741	1472195471	0
2011.10.19	11:00:00	55037	55148	54483	54667	67738	808104615	0
2011.10.19	12:00:00	54775	55244	54631	54988	64625	626349722	0
2011.10.19	13:00:00	54947	55113	54903	54920	44879	351284151	0
2011.10.19	14:00:00	54902	55026	54808	54998	46469	379739527	0
2011.10.19	15:00:00	55006	55146	54858	54988	59424	514617652	0
2011.10.19	16:00:00	54994	55030	54655	54741	84863	791747088	0
2011.10.19	17:00:00	54703	54980	54629	54966	88956	1357735353	0
2011.10.20	11:00:00	54953	54953	54356	54423	61019	785905858	0
2011.10.20	12:00:00	54608	54711	53990	53990	73523	749327051	0
2011.10.20	13:00:00	53917	54127	53722	53773	69065	578150939	0
2011.10.20	14:00:00	53762	53833	53610	53833	49260	431919563	0
2011.10.20	15:00:00	53860	54074	53782	53943	59447	508017813	0
2011.10.20	16:00:00	53965	54176	53804	54097	56152	445259477	0
2011.10.20	17:00:00	54088	54088	53854	54010	73295	975063286	0
2011.10.21	11:00:00	54014	55012	54014	54971	54278	623155322	0
2011.10.21	12:00:00	54972	55504	54921	55366	87310	841126435	0
2011.10.21	13:00:00	55361	55455	55222	55389	50739	396673515	0
2011.10.21	14:00:00	55378	55378	55150	55189	40232	269998394	0
2011.10.21	15:00:00	55185	55185	54990	55052	50223	433967708	0
2011.10.21	16:00:00	55043	55334	55035	55321	60401	521869992	0
2011.10.21	17:00:00	55349	55407	55126	55255	61682	939328219	0
2011.10.24	11:00:00	55259	56171	55259	56089	54778	835612092	0
2011.10.24	12:00:00	56106	56663	56068	56479	83238	945000419	0
2011.10.24	13:00:00	56465	56739	56465	56654	64332	560313033	0
2011.10.24	14:00:00	56664	56684	56523	56632	44332	471789071	0
2011.10.24	15:00:00	56640	57107	56610	57029	76190	855912719	0
2011.10.24	16:00:00	57039	57198	56857	57198	66169	655412517	0
2011.10.24	17:00:00	57202	57226	56887	56892	69926	1209552383	0
2011.10.25	11:00:00	56885	56885	55770	56213	100043	1209554386	0
2011.10.25	12:00:00	56028	56255	55898	56155	62647	620203859	0
2011.10.25	13:00:00	56155	56225	55980	56225	43030	354345702	0
2011.10.25	14:00:00	56220	56571	56183	56383	43411	394485137	0
2011.10.25	15:00:00	56412	56682	56410	56547	47753	445395927	0
2011.10.25	16:00:00	56532	56532	56178	56356	59460	509697107	0
2011.10.25	17:00:00	56394	56415	56085	56286	67932	961725426	0
2011.10.26	11:00:00	56306	57108	56306	56684	57195	766506229	0
2011.10.26	12:00:00	56695	56718	56249	56422	64232	694752551	0
2011.10.26	13:00:00	56393	56600	56393	56490	49617	399258827	0
2011.10.26	14:00:00	56493	56778	56493	56646	48109	374607394	0
2011.10.26	15:00:00	56651	56953	56561	56943	61323	528006001	0
2011.10.26	16:00:00	56968	57145	56894	57037	63495	609518764	0
2011.10.26	17:00:00	57051	57334	57051	57144	78338	1266837250	0
2011.10.27	11:00:00	57146	59165	57146	58815	104051	1656460978	0
2011.10.27	12:00:00	58810	58986	58761	58916	77791	1037720265	0
2011.10.27	13:00:00	58904	59137	58850	59092	55898	602503643	0
2011.10.27	14:00:00	59110	59333	59108	59265	65233	800506153	0
2011.10.27	15:00:00	59263	59901	59263	59804	101404	1332880096	0
2011.10.27	16:00:00	59794	59794	59554	59669	93949	1071285625	0
2011.10.27	17:00:00	59659	59826	59213	59270	118799	1669569586	0
2011.10.28	11:00:00	59270	59424	58760	59267	60335	881342441	0
2011.10.28	12:00:00	59248	59589	59114	59584	66921	746694240	0
2011.10.28	13:00:00	59595	59668	59189	59269	53525	546891408	0
2011.10.28	14:00:00	59261	59432	59204	59423	47175	487303050	0
2011.10.28	15:00:00	59423	59456	59210	59301	43910	483497266	0
2011.10.28	16:00:00	59303	59356	59180	59276	53896	654641530	0
2011.10.28	17:00:00	59266	59518	59262	59513	69975	1282511369	0
2011.10.31	11:00:00	59513	59513	58094	58311	59028	939042035	0
2011.10.31	12:00:00	58296	58556	58271	58483	52191	547206777	0
2011.10.31	13:00:00	58474	58617	58312	58534	55099	560634725	0
2011.10.31	14:00:00	58528	58759	58350	58475	49645	404837961	0
2011.10.31	15:00:00	58467	58792	58458	58686	57784	547529522	0
2011.10.31	16:00:00	58656	58808	58589	58807	63811	472469666	0
2011.10.31	17:00:00	58784	58784	58341	58341	83772	1354876185	0
2011.11.01	11:00:00	58300	58300	56099	56581	81160	1137767026	0
2011.11.01	12:00:00	56350	57060	56341	56836	83438	850076766	0
2011.11.01	13:00:00	56865	57050	56779	56798	52851	442003717	0
2011.11.01	14:00:00	56756	57007	56410	56678	77041	599022395	0
2011.11.01	15:00:00	56652	57436	56635	57151	72586	718819858	0
2011.11.01	16:00:00	57141	57449	57141	57233	58337	565069351	0
2011.11.01	17:00:00	57231	57542	57083	57323	80234	1260591494	0
2011.11.03	11:00:00	57327	58441	57327	57991	93155	1002924647	0
2011.11.03	12:00:00	58026	58125	57685	57894	86560	859650555	0
2011.11.03	13:00:00	57919	58028	57807	57959	60856	496761807	0
2011.11.03	14:00:00	57978	58375	57959	58332	51478	489000918	0
2011.11.03	15:00:00	58327	58481	58283	58350	59428	576954660	0
2011.11.03	16:00:00	58379	58434	58116	58176	69116	594615158	0
2011.11.03	17:00:00	58179	58348	58179	58196	77514	1299642743	0
2011.11.04	11:00:00	58186	58186	57673	57898	55970	689746946	0
2011.11.04	12:00:00	57884	57924	57547	57920	55086	686183924	0
2011.11.04	13:00:00	57935	58332	57930	58329	43755	499591936	0
2011.11.04	14:00:00	58329	58518	58232	58365	35714	425718069	0
2011.11.04	15:00:00	58367	58624	58356	58469	42533	483341882	0
2011.11.04	16:00:00	58473	58653	58462	58593	38041	394955742	0
2011.11.04	17:00:00	58593	58804	58464	58670	61272	941734306	0
2011.11.07	11:00:00	58670	58861	58645	58777	23164	348179275	0
2011.11.07	12:00:00	58773	59440	58709	59335	61438	727099907	0
2011.11.07	13:00:00	59334	59357	59164	59179	39345	423731648	0
2011.11.07	14:00:00	59176	59285	59143	59206	38336	385759506	0
2011.11.07	15:00:00	59203	59312	58950	59059	44737	539560969	0
2011.11.07	16:00:00	59038	59224	58946	59206	47676	522617663	0
2011.11.07	17:00:00	59276	59303	59126	59199	67539	880288792	0
2011.11.08	11:00:00	59205	59616	59146	59272	40032	453439259	0
2011.11.08	12:00:00	59292	59298	58863	59142	60098	683170804	0
2011.11.08	13:00:00	59174	59174	58578	58674	66269	621113757	0
2011.11.08	14:00:00	58657	58759	58505	58713	39181	353415725	0
2011.11.08	15:00:00	58624	58915	58624	58860	39559	386940721	0
2011.11.08	16:00:00	58860	59272	58751	59146	53451	471364256	0
2011.11.08	17:00:00	59189	59251	59016	59022	56454	905220674	0
2011.11.09	11:00:00	59011	59011	57786	57926	45524	603453459	0
2011.11.09	12:00:00	57932	57932	57543	57657	65246	839398249	0
2011.11.09	13:00:00	57681	57949	57681	57884	45984	489314117	0
2011.11.09	14:00:00	57889	58036	57862	57959	43726	436853894	0
2011.11.09	15:00:00	57962	57963	57724	57872	53976	485345223	0
2011.11.09	16:00:00	57847	57854	57404	57467	84289	725377690	0
2011.11.09	17:00:00	57458	57550	57201	57550	89165	1213199736	0
2011.11.10	11:00:00	57561	58240	57561	58231	35063	443158256	0
2011.11.10	12:00:00	58257	58314	57809	57823	46422	533500799	0
2011.11.10	13:00:00	57834	57930	57622	57674	46786	445387998	0
2011.11.10	14:00:00	57664	57933	57658	57842	50796	402758889	0
2011.11.10	15:00:00	57844	57882	57569	57761	46286	437963695	0
2011.11.10	16:00:00	57762	57883	57606	57683	53901	492483015	0
2011.11.10	17:00:00	57687	57687	57294	57322	75052	871694869	0
2011.11.11	11:00:00	57325	58194	57325	57953	31187	431265339	0
2011.11.11	12:00:00	57943	58363	57923	58260	59132	565277876	0
2011.11.11	13:00:00	58271	58697	58265	58655	58853	563300915	0
2011.11.11	14:00:00	58643	58747	58514	58535	41087	391181967	0
2011.11.11	15:00:00	58533	58646	58533	58565	38011	379940739	0
2011.11.11	16:00:00	58565	58688	58508	58518	41986	407610710	0
2011.11.11	17:00:00	58528	58726	58517	58547	59569	1316861224	0
2011.11.14	11:00:00	58539	58717	58423	58546	44685	514531872	0
2011.11.14	12:00:00	58553	58602	58040	58166	50365	507077868	0
2011.11.14	13:00:00	58097	58253	58013	58219	36637	343152347	0
2011.11.14	14:00:00	58219	58421	58178	58214	33576	307908978	0
2011.11.14	15:00:00	58206	58251	58082	58248	34063	289027317	0
2011.11.14	16:00:00	58242	58379	58180	58222	38614	349186031	0
2011.11.14	17:00:00	58222	58315	58154	58258	44324	670997678	0
2011.11.16	11:00:00	58256	58256	57784	57877	63271	717417617	0
2011.11.16	12:00:00	57867	58205	57851	58082	72644	794815204	0
2011.11.16	13:00:00	58088	58437	57933	58437	75192	646331600	0
2011.11.16	14:00:00	58446	58653	58381	58425	63199	610541172	0
2011.11.16	15:00:00	58422	58738	58420	58647	57625	575073730	0
2011.11.16	16:00:00	58658	58877	58613	58760	64140	602059398	0
2011.11.16	17:00:00	58749	58761	58482	58560	74174	927712838	0
2011.11.17	11:00:00	58550	58550	58111	58381	45030	571027994	0
2011.11.17	12:00:00	58371	58555	58133	58331	57405	590687004	0
2011.11.17	13:00:00	58234	58443	58134	58364	54745	605683962	0
2011.11.17	14:00:00	58370	58380	58112	58119	43804	420146876	0
2011.11.17	15:00:00	58119	58124	57061	57112	108344	1120915596	0
2011.11.17	16:00:00	57101	57134	56663	57037	98645	993184457	0
2011.11.17	17:00:00	57011	57144	56727	56989	81382	1211332572	0
2011.11.18	11:00:00	56989	57477	56989	57250	39264	491497070	0
2011.11.18	12:00:00	57266	57354	56576	56706	57818	703713284	0
2011.11.18	13:00:00	56710	56924	56490	56798	47878	595855987	0
2011.11.18	14:00:00	56783	56888	56547	56587	41848	408864976	0
2011.11.18	15:00:00	56570	56736	56418	56629	45698	507385517	0
2011.11.18	16:00:00	56623	56982	56615	56905	50869	565802732	0
2011.11.18	17:00:00	56901	56996	56731	56731	66861	1209030386	0
2011.11.21	11:00:00	56722	56722	55721	56045	41928	598309710	0
2011.11.21	12:00:00	56045	56101	55520	55623	63840	808902149	0
2011.11.21	13:00:00	55577	55813	55528	55634	62655	643973098	0
2011.11.21	14:00:00	55636	55719	55505	55663	53761	551591948	0
2011.11.21	15:00:00	55661	55768	55624	55652	61629	515586449	0
2011.11.21	16:00:00	55659	55969	55658	55793	64133	866045967	0
2011.11.21	17:00:00	55801	56479	55790	56285	90275	1449547598	0
2011.11.22	11:00:00	56290	56570	55862	56069	49005	589477574	0
2011.11.22	12:00:00	56069	56311	55893	56114	48329	506583235	0
2011.11.22	13:00:00	56111	56195	55658	55693	69548	574955943	0
2011.11.22	14:00:00	55709	55803	55609	55766	51288	493915566	0
2011.11.22	15:00:00	55839	56154	55839	56105	71937	636114250	0
2011.11.22	16:00:00	56125	56372	56023	56057	67717	657131893	0
2011.11.22	17:00:00	56040	56116	55878	55878	75636	992098580	0
2011.11.23	11:00:00	55879	55879	55231	55493	40587	528630570	0
2011.11.23	12:00:00	55493	55649	55340	55378	50115	510866667	0
2011.11.23	13:00:00	55381	55528	55202	55393	51113	506588470	0
2011.11.23	14:00:00	55423	55452	55124	55260	47914	465467924	0
2011.11.23	15:00:00	55239	55360	55149	55341	46128	468464177	0
2011.11.23	16:00:00	55326	55339	54837	54858	64573	740596583	0
2011.11.23	17:00:00	54873	54984	54813	54972	69234	1076456847	0
2011.11.24	11:00:00	54978	55519	54914	55052	29590	369529542	0
